start,mid1,mid2,end,leg1_symbol,leg1_action,leg1_price,leg1_from,leg1_to,leg2_symbol,leg2_action,leg2_price,leg2_from,leg2_to,leg3_symbol,leg3_action,leg3_price,leg3_from,leg3_to,start_amt,end_amt,fail_reason,leg1_lot_sz,leg2_lot_sz,leg3_lot_sz,leg1_min_sz,leg2_min_sz,leg3_min_sz,leg1_tick_sz,leg2_tick_sz,leg3_tick_sz,leg1_max_mkt_amt,leg2_max_mkt_amt,leg3_max_mkt_amt,leg1_max_mkt_sz,leg2_max_mkt_sz,leg3_max_mkt_sz
USDT,NEO,EUR,USDT,NEO-USDT,BUY,ASK,USDT,NEO,NEO-EUR,SELL,BID,NEO,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.93310000,,0.000001,0.001,0.0001,0.1,1,1,0.001,0.001,0.0001,1000000,1000000,150000,1000000,1000000,1000000
USDT,EUR,NEO,USDT,USDT-EUR,SELL,BID,USDT,EUR,NEO-EUR,BUY,ASK,EUR,NEO,NEO-USDT,SELL,BID,NEO,USDT,25.00000000,24.96943939,,0.0001,0.001,0.000001,1,1,0.1,0.0001,0.001,0.001,150000,1000000,1000000,1000000,1000000,1000000
USDT,NEO,USD,USDT,NEO-USDT,BUY,ASK,USDT,NEO,NEO-USD,SELL,BID,NEO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96590000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1300,370000,1000000,1000000,1000000
USDT,USD,NEO,USDT,USDT-USD,SELL,BID,USDT,USD,NEO-USD,BUY,ASK,USD,NEO,NEO-USDT,SELL,BID,NEO,USDT,25.00000000,24.93478349,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,1300,1000000,1000000,1000000,1000000
USDT,NIGHT,USD,USDT,NIGHT-USDT,BUY,ASK,USDT,NIGHT,NIGHT-USD,SELL,BID,NIGHT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94770000,,0.1,0.1,0.0001,100,100,1,0.000001,0.000001,0.0001,1000000,1000000,370000,1000000,1000000,1000000
USDT,USD,NIGHT,USDT,USDT-USD,SELL,BID,USDT,USD,NIGHT-USD,BUY,ASK,USD,NIGHT,NIGHT-USDT,SELL,BID,NIGHT,USDT,25.00000000,24.93099520,,0.0001,0.1,0.1,1,100,100,0.0001,0.000001,0.000001,370000,1000000,1000000,1000000,1000000,1000000
USDT,NMR,USD,USDT,NMR-USDT,BUY,ASK,USDT,NMR,NMR-USD,SELL,BID,NMR,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.93670000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,21000,1100,370000,1000000,1000000,1000000
USDT,USD,NMR,USDT,USDT-USD,SELL,BID,USDT,USD,NMR-USD,BUY,ASK,USD,NMR,NMR-USDT,SELL,BID,NMR,USDT,25.00000000,24.91400592,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,1100,21000,1000000,1000000,1000000
USDT,NOT,USD,USDT,NOT-USDT,BUY,ASK,USDT,NOT,NOT-USD,SELL,BID,NOT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94520000,,0.1,0.1,0.0001,1000,1000,1,0.0000001,0.0000001,0.0001,1000000,1800,370000,1000000,1000000,1000000
USDT,USD,NOT,USDT,USDT-USD,SELL,BID,USDT,USD,NOT-USD,BUY,ASK,USD,NOT,NOT-USDT,SELL,BID,NOT,USDT,25.00000000,24.94695616,,0.0001,0.1,0.1,1,1000,1000,0.0001,0.0000001,0.0000001,370000,1800,1000000,1000000,1000000,1000000
USDT,BTC,OKB,USDT,BTC-USDT,BUY,ASK,USDT,BTC,OKB-BTC,BUY,ASK,BTC,OKB,OKB-USDT,SELL,BID,OKB,USDT,25.00000000,24.96373165,,0.00000001,0.0001,0.000001,0.00001,0.01,0.01,0.1,0.0000001,0.01,1000000,1000000,1000000,1000000,1000000,1000000
USDT,OKB,BTC,USDT,OKB-USDT,BUY,ASK,USDT,OKB,OKB-BTC,SELL,BID,OKB,BTC,BTC-USDT,SELL,BID,BTC,USDT,25.00000000,24.99254317,,0.000001,0.0001,0.00000001,0.01,0.01,0.00001,0.01,0.0000001,0.1,1000000,1000000,1000000,1000000,1000000,1000000
USDT,SOL,OKSOL,USDT,SOL-USDT,BUY,ASK,USDT,SOL,OKSOL-SOL,BUY,ASK,SOL,OKSOL,OKSOL-USDT,SELL,BID,OKSOL,USDT,25.00000000,25.06709386,,0.000001,0.000001,0.000001,0.001,0.001,0.001,0.01,0.0001,0.01,1000000,1000000,29000,1000000,1000000,1000000
USDT,OKSOL,SOL,USDT,OKSOL-USDT,BUY,ASK,USDT,OKSOL,OKSOL-SOL,SELL,BID,OKSOL,SOL,SOL-USDT,SELL,BID,SOL,USDT,25.00000000,24.92621340,,0.000001,0.000001,0.000001,0.001,0.001,0.001,0.01,0.0001,0.01,29000,1000000,1000000,1000000,1000000,1000000
USDT,OL,USD,USDT,OL-USDT,BUY,ASK,USDT,OL,OL-USD,SELL,BID,OL,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95830000,,0.1,0.1,0.0001,10,100,1,0.00001,0.00001,0.0001,12000,1200,370000,1000000,1000000,1000000
USDT,USD,OL,USDT,USDT-USD,SELL,BID,USDT,USD,OL-USD,BUY,ASK,USD,OL,OL-USDT,SELL,BID,OL,USDT,25.00000000,24.92664300,,0.0001,0.1,0.1,1,100,10,0.0001,0.00001,0.00001,370000,1200,12000,1000000,1000000,1000000
USDT,OM,USD,USDT,OM-USDT,BUY,ASK,USDT,OM,OM-USD,SELL,BID,OM,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95740000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1300,370000,1000000,1000000,1000000
USDT,USD,OM,USDT,USDT-USD,SELL,BID,USDT,USD,OM-USD,BUY,ASK,USD,OM,OM-USDT,SELL,BID,OM,USDT,25.00000000,24.94719051,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,1300,1000000,1000000,1000000,1000000
USDT,OMI,USD,USDT,OMI-USDT,BUY,ASK,USDT,OMI,OMI-USD,SELL,BID,OMI,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.83490000,,0.001,0.001,0.0001,1000,1000,1,0.0000001,0.0000001,0.0001,2900,1000,370000,1000000,1000000,1000000
USDT,USD,OMI,USDT,USDT-USD,SELL,BID,USDT,USD,OMI-USD,BUY,ASK,USD,OMI,OMI-USDT,SELL,BID,OMI,USDT,25.00000000,24.53182788,,0.0001,0.001,0.001,1,1000,1000,0.0001,0.0000001,0.0000001,370000,1000,2900,1000000,1000000,1000000
USDT,ONDO,USD,USDT,ONDO-USDT,BUY,ASK,USDT,ONDO,ONDO-USD,SELL,BID,ONDO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.99480000,,0.001,0.001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,2400,370000,1000000,1000000,1000000
USDT,USD,ONDO,USDT,USDT-USD,SELL,BID,USDT,USD,ONDO-USD,BUY,ASK,USD,ONDO,ONDO-USDT,SELL,BID,ONDO,USDT,25.00000000,24.96466800,,0.0001,0.001,0.001,1,1,1,0.0001,0.0001,0.0001,370000,2400,1000000,1000000,1000000,1000000
USDT,ONE,USD,USDT,ONE-USDT,BUY,ASK,USDT,ONE,ONE-USD,SELL,BID,ONE,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.92980000,,0.000001,0.000001,0.0001,100,100,1,0.000001,0.000001,0.0001,1000000,1000,370000,1000000,1000000,1000000
USDT,USD,ONE,USDT,USDT-USD,SELL,BID,USDT,USD,ONE-USD,BUY,ASK,USD,ONE,ONE-USDT,SELL,BID,ONE,USDT,25.00000000,24.95475317,,0.0001,0.000001,0.000001,1,100,100,0.0001,0.000001,0.000001,370000,1000,1000000,1000000,1000000,1000000
USDT,ONT,USD,USDT,ONT-USDT,BUY,ASK,USDT,ONT,ONT-USD,SELL,BID,ONT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.93920000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1000,370000,1000000,1000000,1000000
USDT,USD,ONT,USDT,USDT-USD,SELL,BID,USDT,USD,ONT-USD,BUY,ASK,USD,ONT,ONT-USDT,SELL,BID,ONT,USDT,25.00000000,24.93553577,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,1000,1000000,1000000,1000000,1000000
USDT,OP,EUR,USDT,OP-USDT,BUY,ASK,USDT,OP,OP-EUR,SELL,BID,OP,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.93450000,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,4000,150000,1000000,1000000,1000000
USDT,EUR,OP,USDT,USDT-EUR,SELL,BID,USDT,EUR,OP-EUR,BUY,ASK,EUR,OP,OP-USDT,SELL,BID,OP,USDT,25.00000000,24.96323505,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,150000,4000,1000000,1000000,1000000,1000000
USDT,OP,USD,USDT,OP-USDT,BUY,ASK,USDT,OP,OP-USD,SELL,BID,OP,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.99850000,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,5500,370000,1000000,1000000,1000000
USDT,USD,OP,USDT,USDT-USD,SELL,BID,USDT,USD,OP-USD,BUY,ASK,USD,OP,OP-USDT,SELL,BID,OP,USDT,25.00000000,24.98103920,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,370000,5500,1000000,1000000,1000000,1000000
USDT,ORBS,USD,USDT,ORBS-USDT,BUY,ASK,USDT,ORBS,ORBS-USD,SELL,BID,ORBS,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.73210000,,0.000001,0.000001,0.0001,100,100,1,0.00001,0.00001,0.0001,1000000,1000,370000,1000000,1000000,1000000
USDT,USD,ORBS,USDT,USDT-USD,SELL,BID,USDT,USD,ORBS-USD,BUY,ASK,USD,ORBS,ORBS-USDT,SELL,BID,ORBS,USDT,25.00000000,24.76509000,,0.0001,0.000001,0.000001,1,100,100,0.0001,0.00001,0.00001,370000,1000,1000000,1000000,1000000,1000000
USDT,ORDI,USD,USDT,ORDI-USDT,BUY,ASK,USDT,ORDI,ORDI-USD,SELL,BID,ORDI,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96890000,,0.0001,0.0001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1700,370000,1000000,1000000,1000000
USDT,USD,ORDI,USDT,USDT-USD,SELL,BID,USDT,USD,ORDI-USD,BUY,ASK,USD,ORDI,ORDI-USDT,SELL,BID,ORDI,USDT,25.00000000,24.93971290,,0.0001,0.0001,0.0001,1,0.1,0.1,0.0001,0.001,0.001,370000,1700,1000000,1000000,1000000,1000000
USDT,PARTI,USD,USDT,PARTI-USDT,BUY,ASK,USDT,PARTI,PARTI-USD,SELL,BID,PARTI,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95560000,,0.01,0.01,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1000,370000,1000000,1000000,1000000
USDT,USD,PARTI,USDT,USDT-USD,SELL,BID,USDT,USD,PARTI-USD,BUY,ASK,USD,PARTI,PARTI-USDT,SELL,BID,PARTI,USDT,25.00000000,24.94651200,,0.0001,0.01,0.01,1,10,10,0.0001,0.00001,0.00001,370000,1000,1000000,1000000,1000000,1000000
USDT,PAXG,USD,USDT,PAXG-USDT,BUY,ASK,USDT,PAXG,PAXG-USD,SELL,BID,PAXG,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.97510000,,0.000001,0.000001,0.0001,0.001,0.001,1,0.1,0.1,0.0001,1000000,1000000,370000,1000000,1000000,1000000
USDT,USD,PAXG,USDT,USDT-USD,SELL,BID,USDT,USD,PAXG-USD,BUY,ASK,USD,PAXG,PAXG-USDT,SELL,BID,PAXG,USDT,25.00000000,24.95598160,,0.0001,0.000001,0.000001,1,0.001,0.001,0.0001,0.1,0.1,370000,1000000,1000000,1000000,1000000,1000000
USDT,PENDLE,USD,USDT,PENDLE-USDT,BUY,ASK,USDT,PENDLE,PENDLE-USD,SELL,BID,PENDLE,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94140000,,0.001,0.001,0.0001,1,1,1,0.001,0.001,0.0001,19000,1400,370000,1000000,1000000,1000000
USDT,USD,PENDLE,USDT,USDT-USD,SELL,BID,USDT,USD,PENDLE-USD,BUY,ASK,USD,PENDLE,PENDLE-USDT,SELL,BID,PENDLE,USDT,25.00000000,24.93458000,,0.0001,0.001,0.001,1,1,1,0.0001,0.001,0.001,370000,1400,19000,1000000,1000000,1000000
USDT,USDC,PENGU,USDT,USDC-USDT,BUY,ASK,USDT,USDC,PENGU-USDC,BUY,ASK,USDC,PENGU,PENGU-USDT,SELL,BID,PENGU,USDT,25.00000000,24.94455300,,0.000001,0.1,1,1,100,100,0.0001,0.000001,0.000001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,PENGU,USDC,USDT,PENGU-USDT,BUY,ASK,USDT,PENGU,PENGU-USDC,SELL,BID,PENGU,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.94153622,,1,0.1,0.000001,100,100,1,0.000001,0.000001,0.0001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,PENGU,USD,USDT,PENGU-USDT,BUY,ASK,USDT,PENGU,PENGU-USD,SELL,BID,PENGU,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.98740000,,1,1,0.0001,100,100,1,0.000001,0.000001,0.0001,1000000,2100,370000,1000000,1000000,1000000
USDT,USD,PENGU,USDT,USDT-USD,SELL,BID,USDT,USD,PENGU-USD,BUY,ASK,USD,PENGU,PENGU-USDT,SELL,BID,PENGU,USDT,25.00000000,24.98154900,,0.0001,1,1,1,100,100,0.0001,0.000001,0.000001,370000,2100,1000000,1000000,1000000,1000000
USDT,PEOPLE,USD,USDT,PEOPLE-USDT,BUY,ASK,USDT,PEOPLE,PEOPLE-USD,SELL,BID,PEOPLE,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.92820000,,0.000001,0.000001,0.0001,100,100,1,0.00001,0.00001,0.0001,1000000,1500,370000,1000000,1000000,1000000
USDT,USD,PEOPLE,USDT,USDT-USD,SELL,BID,USDT,USD,PEOPLE-USD,BUY,ASK,USD,PEOPLE,PEOPLE-USDT,SELL,BID,PEOPLE,USDT,25.00000000,24.93722279,,0.0001,0.000001,0.000001,1,100,100,0.0001,0.00001,0.00001,370000,1500,1000000,1000000,1000000,1000000
USDT,PHA,USD,USDT,PHA-USDT,BUY,ASK,USDT,PHA,PHA-USD,SELL,BID,PHA,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.91010000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,8700,1000,370000,1000000,1000000,1000000
USDT,USD,PHA,USDT,USDT-USD,SELL,BID,USDT,USD,PHA-USD,BUY,ASK,USD,PHA,PHA-USDT,SELL,BID,PHA,USDT,25.00000000,24.92060257,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,1000,8700,1000000,1000000,1000000
USDT,USDC,PI,USDT,USDC-USDT,BUY,ASK,USDT,USDC,PI-USDC,BUY,ASK,USDC,PI,PI-USDT,SELL,BID,PI,USDT,25.00000000,24.97762800,,0.000001,0.01,0.001,1,1,1,0.0001,0.0001,0.0001,1000000,8000,1000000,1000000,1000000,1000000
USDT,PI,USDC,USDT,PI-USDT,BUY,ASK,USDT,PI,PI-USDC,SELL,BID,PI,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.99381490,,0.001,0.01,0.000001,1,1,1,0.0001,0.0001,0.0001,1000000,8000,1000000,1000000,1000000,1000000
USDT,PI,BRL,USDT,PI-USDT,BUY,ASK,USDT,PI,PI-BRL,SELL,BID,PI,BRL,USDT-BRL,BUY,ASK,BRL,USDT,25.00000000,24.88892000,,0.001,0.001,0.00001,1,1,1,0.0001,0.001,0.001,1000000,1400,76000,1000000,1000000,1000000
USDT,BRL,PI,USDT,USDT-BRL,SELL,BID,USDT,BRL,PI-BRL,BUY,ASK,BRL,PI,PI-USDT,SELL,BID,PI,USDT,25.00000000,24.92462800,,0.00001,0.001,0.001,1,1,1,0.001,0.001,0.0001,76000,1400,1000000,1000000,1000000,1000000
USDT,PI,EUR,USDT,PI-USDT,BUY,ASK,USDT,PI,PI-EUR,SELL,BID,PI,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.93440000,,0.001,0.001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,6000,150000,1000000,1000000,1000000
USDT,EUR,PI,USDT,USDT-EUR,SELL,BID,USDT,EUR,PI-EUR,BUY,ASK,EUR,PI,PI-USDT,SELL,BID,PI,USDT,25.00000000,24.99861600,,0.0001,0.001,0.001,1,1,1,0.0001,0.0001,0.0001,150000,6000,1000000,1000000,1000000,1000000
USDT,PI,TRY,USDT,PI-USDT,BUY,ASK,USDT,PI,PI-TRY,SELL,BID,PI,TRY,USDT-TRY,BUY,ASK,TRY,USDT,25.00000000,24.97670000,,0.001,0.001,0.0001,1,1,1,0.0001,0.001,0.01,1000000,9700,330000,1000000,1000000,1000000
USDT,TRY,PI,USDT,USDT-TRY,SELL,BID,USDT,TRY,PI-TRY,BUY,ASK,TRY,PI,PI-USDT,SELL,BID,PI,USDT,25.00000000,24.95558000,,0.0001,0.001,0.001,1,1,1,0.01,0.001,0.0001,330000,9700,1000000,1000000,1000000,1000000
USDT,PI,USD,USDT,PI-USDT,BUY,ASK,USDT,PI,PI-USD,SELL,BID,PI,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95990000,,0.001,0.001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,15000,370000,1000000,1000000,1000000
USDT,USD,PI,USDT,USDT-USD,SELL,BID,USDT,USD,PI-USD,BUY,ASK,USD,PI,PI-USDT,SELL,BID,PI,USDT,25.00000000,24.94286000,,0.0001,0.001,0.001,1,1,1,0.0001,0.0001,0.0001,370000,15000,1000000,1000000,1000000,1000000
USDT,PIXEL,USD,USDT,PIXEL-USDT,BUY,ASK,USDT,PIXEL,PIXEL-USD,SELL,BID,PIXEL,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.88360000,,0.01,0.01,0.0001,10,10,1,0.00001,0.00001,0.0001,9900,1000,370000,1000000,1000000,1000000
USDT,USD,PIXEL,USDT,USDT-USD,SELL,BID,USDT,USD,PIXEL-USD,BUY,ASK,USD,PIXEL,PIXEL-USDT,SELL,BID,PIXEL,USDT,25.00000000,24.89732190,,0.0001,0.01,0.01,1,10,10,0.0001,0.00001,0.00001,370000,1000,9900,1000000,1000000,1000000
USDT,PNUT,USD,USDT,PNUT-USDT,BUY,ASK,USDT,PNUT,PNUT-USD,SELL,BID,PNUT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.97530000,,0.01,0.01,0.0001,1,1,1,0.00001,0.00001,0.0001,1000000,1900,370000,1000000,1000000,1000000
USDT,USD,PNUT,USDT,USDT-USD,SELL,BID,USDT,USD,PNUT-USD,BUY,ASK,USD,PNUT,PNUT-USDT,SELL,BID,PNUT,USDT,25.00000000,24.96132780,,0.0001,0.01,0.01,1,1,1,0.0001,0.00001,0.00001,370000,1900,1000000,1000000,1000000,1000000
USDT,POL,USD,USDT,POL-USDT,BUY,ASK,USDT,POL,POL-USD,SELL,BID,POL,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.93910000,,0.01,0.01,0.0001,10,10,1,0.0001,0.0001,0.0001,1000000,1800,370000,1000000,1000000,1000000
USDT,USD,POL,USDT,USDT-USD,SELL,BID,USDT,USD,POL-USD,BUY,ASK,USD,POL,POL-USDT,SELL,BID,POL,USDT,25.00000000,24.92169600,,0.0001,0.01,0.01,1,10,10,0.0001,0.0001,0.0001,370000,1800,1000000,1000000,1000000,1000000
USDT,POR,USD,USDT,POR-USDT,BUY,ASK,USDT,POR,POR-USD,SELL,BID,POR,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.89970000,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000,1000,370000,1000000,1000000,1000000
USDT,USD,POR,USDT,USDT-USD,SELL,BID,USDT,USD,POR-USD,BUY,ASK,USD,POR,POR-USDT,SELL,BID,POR,USDT,25.00000000,24.87290400,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,370000,1000,1000,1000000,1000000,1000000
USDT,PROMPT,USD,USDT,PROMPT-USDT,BUY,ASK,USDT,PROMPT,PROMPT-USD,SELL,BID,PROMPT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95330000,,0.1,0.1,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1300,370000,1000000,1000000,1000000
USDT,USD,PROMPT,USDT,USDT-USD,SELL,BID,USDT,USD,PROMPT-USD,BUY,ASK,USD,PROMPT,PROMPT-USDT,SELL,BID,PROMPT,USDT,25.00000000,24.93920900,,0.0001,0.1,0.1,1,10,10,0.0001,0.00001,0.00001,370000,1300,1000000,1000000,1000000,1000000
USDT,PROVE,USD,USDT,PROVE-USDT,BUY,ASK,USDT,PROVE,PROVE-USD,SELL,BID,PROVE,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.97390000,,0.001,0.001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1000000,370000,1000000,1000000,1000000
USDT,USD,PROVE,USDT,USDT-USD,SELL,BID,USDT,USD,PROVE-USD,BUY,ASK,USD,PROVE,PROVE-USDT,SELL,BID,PROVE,USDT,25.00000000,24.96990930,,0.0001,0.001,0.001,1,1,1,0.0001,0.0001,0.0001,370000,1000000,1000000,1000000,1000000,1000000
USDT,PUMP,USD,USDT,PUMP-USDT,BUY,ASK,USDT,PUMP,PUMP-USD,SELL,BID,PUMP,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96900000,,1,1,0.0001,1000,1000,1,0.000001,0.000001,0.0001,1000000,2900,370000,1000000,1000000,1000000
USDT,USD,PUMP,USDT,USDT-USD,SELL,BID,USDT,USD,PUMP-USD,BUY,ASK,USD,PUMP,PUMP-USDT,SELL,BID,PUMP,USDT,25.00000000,24.96310600,,0.0001,1,1,1,1000,1000,0.0001,0.000001,0.000001,370000,2900,1000000,1000000,1000000,1000000
USDT,PYTH,USD,USDT,PYTH-USDT,BUY,ASK,USDT,PYTH,PYTH-USD,SELL,BID,PYTH,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96530000,,0.001,0.001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1700,370000,1000000,1000000,1000000
USDT,USD,PYTH,USDT,USDT-USD,SELL,BID,USDT,USD,PYTH-USD,BUY,ASK,USD,PYTH,PYTH-USDT,SELL,BID,PYTH,USDT,25.00000000,24.95206212,,0.0001,0.001,0.001,1,10,10,0.0001,0.00001,0.00001,370000,1700,1000000,1000000,1000000,1000000
USDT,QTUM,USD,USDT,QTUM-USDT,BUY,ASK,USDT,QTUM,QTUM-USD,SELL,BID,QTUM,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94980000,,0.000001,0.000001,0.0001,1,1,1,0.001,0.001,0.0001,1000000,1000,370000,1000000,1000000,1000000
USDT,USD,QTUM,USDT,USDT-USD,SELL,BID,USDT,USD,QTUM-USD,BUY,ASK,USD,QTUM,QTUM-USDT,SELL,BID,QTUM,USDT,25.00000000,24.93250711,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.001,0.001,370000,1000,1000000,1000000,1000000,1000000
USDT,RAY,USD,USDT,RAY-USDT,BUY,ASK,USDT,RAY,RAY-USD,SELL,BID,RAY,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96150000,,0.000001,0.000001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1400,370000,1000000,1000000,1000000
USDT,USD,RAY,USDT,USDT-USD,SELL,BID,USDT,USD,RAY-USD,BUY,ASK,USD,RAY,RAY-USDT,SELL,BID,RAY,USDT,25.00000000,24.93066681,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,370000,1400,1000000,1000000,1000000,1000000
USDT,RDNT,USD,USDT,RDNT-USDT,BUY,ASK,USDT,RDNT,RDNT-USD,SELL,BID,RDNT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.92770000,,0.001,0.001,0.0001,10,10,1,0.00001,0.00001,0.0001,4700,1000,370000,1000000,1000000,1000000
USDT,USD,RDNT,USDT,USDT-USD,SELL,BID,USDT,USD,RDNT-USD,BUY,ASK,USD,RDNT,RDNT-USDT,SELL,BID,RDNT,USDT,25.00000000,24.91040235,,0.0001,0.001,0.001,1,10,10,0.0001,0.00001,0.00001,370000,1000,4700,1000000,1000000,1000000
USDT,RENDER,USD,USDT,RENDER-USDT,BUY,ASK,USDT,RENDER,RENDER-USD,SELL,BID,RENDER,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94900000,,0.001,0.001,0.0001,1,1,1,0.001,0.001,0.0001,1000000,1900,370000,1000000,1000000,1000000
USDT,USD,RENDER,USDT,USDT-USD,SELL,BID,USDT,USD,RENDER-USD,BUY,ASK,USD,RENDER,RENDER-USDT,SELL,BID,RENDER,USDT,25.00000000,24.91229500,,0.0001,0.001,0.001,1,1,1,0.0001,0.001,0.001,370000,1900,1000000,1000000,1000000,1000000
USDT,RESOLV,USD,USDT,RESOLV-USDT,BUY,ASK,USDT,RESOLV,RESOLV-USD,SELL,BID,RESOLV,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94870000,,0.01,0.01,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1300,370000,1000000,1000000,1000000
USDT,USD,RESOLV,USDT,USDT-USD,SELL,BID,USDT,USD,RESOLV-USD,BUY,ASK,USD,RESOLV,RESOLV-USDT,SELL,BID,RESOLV,USDT,25.00000000,24.92293720,,0.0001,0.01,0.01,1,10,10,0.0001,0.00001,0.00001,370000,1300,1000000,1000000,1000000,1000000
USDT,RIO,USD,USDT,RIO-USDT,BUY,ASK,USDT,RIO,RIO-USD,SELL,BID,RIO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.89630000,,0.000001,0.000001,0.0001,1,1,1,0.0001,0.0001,0.0001,1500,1000,370000,1000000,1000000,1000000
USDT,USD,RIO,USDT,USDT-USD,SELL,BID,USDT,USD,RIO-USD,BUY,ASK,USD,RIO,RIO-USDT,SELL,BID,RIO,USDT,25.00000000,24.76968511,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,370000,1000,1500,1000000,1000000,1000000
USDT,RON,USD,USDT,RON-USDT,BUY,ASK,USDT,RON,RON-USD,SELL,BID,RON,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.85840000,,0.000001,0.000001,0.0001,1,1,1,0.0001,0.0001,0.0001,7300,1000,370000,1000000,1000000,1000000
USDT,USD,RON,USDT,USDT-USD,SELL,BID,USDT,USD,RON-USD,BUY,ASK,USD,RON,RON-USDT,SELL,BID,RON,USDT,25.00000000,24.85786512,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,370000,1000,7300,1000000,1000000,1000000
